Write outputs from the Runge-Kutta solution for each time step
time[s]	r[rad/s	v[m/s]
9369.0	-0.013760224079444747	1.8247516670279003
9369.5	-0.013761664572025043	1.8248951046623725
9370.0	-0.0137631051285715	1.825038548666301
9370.5	-0.013764545749086957	1.8251819990399687
9371.0	-0.013765986433574254	1.8253254557836585
9371.5	-0.013767427182036234	1.8254689188976532
9372.0	-0.013768867994475733	1.8256123883822357
9372.5	-0.013770308870895599	1.825755864237689
9373.0	-0.013771749811298667	1.8258993464642959
9373.5	-0.013773190815687782	1.8260428350623392
9374.0	-0.013774631884065783	1.8261863300321022
9374.5	-0.013776073016435514	1.8263298313738674
9375.0	-0.013777514212799814	1.826473339087918
9375.5	-0.013778955473161528	1.8266168531745368
9376.0	-0.013780396797523492	1.826760373634007
9376.5	-0.013781838185888556	1.8269039004666114
9377.0	-0.013783279638259554	1.8270474336726332
9377.5	-0.013784721154639334	1.8271909732523552
9378.0	-0.013786162735030737	1.8273345192060606
9378.5	-0.013787604379436602	1.8274780715340324
9379.0	-0.013789046087859778	1.8276216302365536
9379.5	-0.013790487860303104	1.8277651953139071
9380.0	-0.01379192969676942	1.8279087667663763
9380.5	-0.013793371597261574	1.828052344594244
9381.0	-0.013794813561782405	1.8281959287977936
9381.5	-0.013796255590334759	1.8283395193773082
9382.0	-0.013797697682921481	1.8284831163330708
9382.5	-0.01379913983954541	1.8286267196653645
9383.0	-0.013800582060209394	1.8287703293744726
9383.5	-0.013802024344916274	1.828913945460678
9384.0	-0.013803466693668895	1.8290575679242642
9384.5	-0.0138049091064701	1.8292011967655142
9385.0	-0.013806351583322734	1.8293448319847112
9385.5	-0.013807794124229639	1.8294884735821386
9386.0	-0.013809236729193663	1.8296321215580795
9386.5	-0.01381067939821765	1.829775775912817
9387.0	-0.013812122131304443	1.8299194366466345
9387.5	-0.013813564928456883	1.8300631037598154
9388.0	-0.013815007789677822	1.8302067772526427
9388.5	-0.013816450714970101	1.8303504571254
9389.0	-0.013817893704336568	1.8304941433783704
9389.5	-0.013819336757780066	1.8306378360118372
9390.0	-0.013820779875303441	1.8307815350260839
9390.5	-0.01382222305690954	1.8309252404213936
9391.0	-0.013823666302601205	1.8310689521980499
9391.5	-0.013825109612381285	1.831212670356336
9392.0	-0.013826552986252622	1.8313563948965355
9392.5	-0.013827996424218066	1.8315001258189314
9393.0	-0.013829439926280461	1.8316438631238074
9393.5	-0.013830883492442655	1.831787606811447
9394.0	-0.013832327122707494	1.8319313568821334
9394.5	-0.013833770817077823	1.8320751133361501
9395.0	-0.013835214575556492	1.8322188761737805
9395.5	-0.013836658398146342	1.8323626453953084
9396.0	-0.013838102284850225	1.832506421001017
9396.5	-0.013839546235670987	1.8326502029911897
9397.0	-0.013840990250611473	1.8327939913661102
9397.5	-0.013842434329674533	1.832937786126062
9398.0	-0.013843878472863013	1.8330815872713286
9398.5	-0.013845322680179762	1.8332253948021935
9399.0	-0.013846766951627626	1.8333692087189404
9399.5	-0.013848211287209452	1.8335130290218526
9400.0	-0.013849655686928088	1.833656855711214
9400.5	-0.013851100150786385	1.833800688787308
9401.0	-0.01385254467878719	1.833944528250418
9401.5	-0.013853989270933348	1.8340883741008283
9402.0	-0.013855433927227712	1.8342322263388218
9402.5	-0.013856878647673126	1.8343760849646826
9403.0	-0.013858323432272446	1.8345199499786942
9403.5	-0.013859768281028514	1.8346638213811401
9404.0	-0.013861213193944179	1.8348076991723044
9404.5	-0.013862658171022293	1.8349515833524705
9405.0	-0.013864103212265706	1.8350954739219223
9405.5	-0.013865548317677265	1.8352393708809434
9406.0	-0.01386699348725982	1.8353832742298173
9406.5	-0.013868438721016221	1.835527183968828
9407.0	-0.013869884018949317	1.8356711000982593
9407.5	-0.013871329381061958	1.835815022618395
9408.0	-0.013872774807356993	1.8359589515295185
9408.5	-0.013874220297837274	1.836102886831914
9409.0	-0.013875665852505648	1.8362468285258653
9409.5	-0.013877111471364972	1.836390776611656
9410.0	-0.01387855715441809	1.83653473108957
9410.5	-0.013880002901667854	1.8366786919598914
9411.0	-0.013881448713117115	1.8368226592229038
9411.5	-0.013882894588768726	1.836966632878891
9412.0	-0.013884340528625534	1.837110612928137
9412.5	-0.013885786532690392	1.8372545993709257
9413.0	-0.013887232600966153	1.837398592207541
9413.5	-0.013888678733455666	1.837542591438267
9414.0	-0.013890124930161783	1.8376865970633876
9414.5	-0.013891571191087358	1.8378306090831864
9415.0	-0.013893017516235237	1.8379746274979476
9415.5	-0.013894463905608277	1.8381186523079551
9416.0	-0.013895910359209328	1.838262683513493
9416.5	-0.013897356877041243	1.8384067211148454
9417.0	-0.013898803459106874	1.838550765112296
9417.5	-0.013900250105409072	1.8386948155061291
9418.0	-0.01390169681595069	1.8388388722966285
9418.5	-0.013903143590734583	1.8389829354840783
9419.0	-0.0139045904297636	1.8391270050687627
9419.5	-0.013906037333040596	1.8392710810509658
9420.0	-0.013907484300568424	1.8394151634309714
9420.5	-0.013908931332349937	1.839559252209064
9421.0	-0.013910378428387988	1.8397033473855273
9421.5	-0.013911825588685428	1.8398474489606458
9422.0	-0.013913272813245116	1.8399915569347034
9422.5	-0.013914720102069901	1.8401356713079842
9423.0	-0.013916167455162639	1.8402797920807725
9423.5	-0.013917614872526183	1.8404239192533525
9424.0	-0.013919062354163386	1.8405680528260082
9424.5	-0.013920509900077102	1.840712192799024
9425.0	-0.013921957510270186	1.840856339172684
9425.5	-0.013923405184745495	1.8410004919472724
9426.0	-0.013924852923505879	1.8411446511230738
9426.5	-0.013926300726554196	1.841288816700372
9427.0	-0.013927748593893301	1.8414329886794514
9427.5	-0.013929196525526046	1.8415771670605963
9428.0	-0.013930644521455288	1.841721351844091
9428.5	-0.01393209258168388	1.8418655430302198
9429.0	-0.013933540706214682	1.842009740619267
9429.5	-0.013934988895050545	1.842153944611517
9430.0	-0.013936437148194326	1.842298155007254
9430.5	-0.01393788546564888	1.8424423718067624
9431.0	-0.013939333847417062	1.8425865950103266
9431.5	-0.01394078229350173	1.842730824618231
9432.0	-0.01394223080390574	1.84287506063076
9432.5	-0.013943679378631947	1.8430193030481978
9433.0	-0.013945128017683208	1.8431635518708291
9433.5	-0.013946576721062379	1.8433078070989382
9434.0	-0.013948025488772315	1.8434520687328095
9434.5	-0.013949474320815879	1.8435963367727275
9435.0	-0.013950923217195918	1.8437406112189767
9435.5	-0.013952372177915296	1.8438848920718414
9436.0	-0.013953821202976864	1.8440291793316061
9436.5	-0.013955270292383486	1.8441734729985557
9437.0	-0.013956719446138017	1.8443177730729743
9437.5	-0.013958168664243313	1.8444620795551465
9438.0	-0.013959617946702231	1.844606392445357
9438.5	-0.013961067293517631	1.8447507117438904
9439.0	-0.013962516704692372	1.844895037451031
9439.5	-0.013963966180229305	1.8450393695670635
9440.0	-0.013965415720131297	1.8451837080922724
9440.5	-0.0139668653244012	1.8453280530269425
9441.0	-0.013968314993041875	1.8454724043713584
9441.5	-0.01396976472605618	1.8456167621258046
9442.0	-0.01397121452344697	1.8457611262905658
9442.5	-0.013972664385217111	1.8459054968659265
9443.0	-0.013974114311369456	1.8460498738521716
9443.5	-0.013975564301906863	1.8461942572495857
9444.0	-0.013977014356832197	1.8463386470584535
9444.5	-0.013978464476148313	1.8464830432790598
9445.0	-0.013979914659858072	1.8466274459116891
9445.5	-0.013981364907964332	1.8467718549566263
9446.0	-0.013982815220469954	1.8469162704141562
9446.5	-0.013984265597377796	1.8470606922845634
9447.0	-0.013985716038690721	1.8472051205681326
9447.5	-0.013987166544411586	1.8473495552651487
9448.0	-0.013988617114543252	1.8474939963758965
9448.5	-0.013990067749088576	1.8476384439006608
9449.0	-0.013991518448050423	1.8477828978397264
9449.5	-0.013992969211431653	1.8479273581933782
9450.0	-0.013994420039235124	1.8480718249619008
9450.5	-0.0139958709314637	1.8482162981455794
9451.0	-0.013997321888120239	1.8483607777446986
9451.5	-0.013998772909207601	1.8485052637595436
9452.0	-0.014000223994728651	1.848649756190399
9452.5	-0.014001675144686247	1.8487942550375498
9453.0	-0.014003126359083254	1.8489387603012808
9453.5	-0.01400457763792253	1.849083271981877
9454.0	-0.014006028981206935	1.8492277900796237
9454.5	-0.014007480388939337	1.8493723145948053
9455.0	-0.014008931861122592	1.8495168455277071
9455.5	-0.014010383397759566	1.8496613828786141
9456.0	-0.01401183499885312	1.8498059266478113
9456.5	-0.014013286664406115	1.8499504768355834
9457.0	-0.014014738394421414	1.8500950334422157
9457.5	-0.014016190188901878	1.8502395964679932
9458.0	-0.014017642047850372	1.850384165913201
9458.5	-0.01401909397126976	1.850528741778124
9459.0	-0.0140205459591629	1.8506733240630473
9459.5	-0.014021998011532661	1.850817912768256
9460.0	-0.014023450128381899	1.8509625078940353
9460.5	-0.014024902309713483	1.8511071094406704
9461.0	-0.014026354555530276	1.8512517174084462
9461.5	-0.01402780686583514	1.8513963317976478
9462.0	-0.014029259240630938	1.8515409526085607
9462.5	-0.014030711679920534	1.8516855798414695
9463.0	-0.014032164183706793	1.8518302134966598
9463.5	-0.014033616751992576	1.8519748535744167
9464.0	-0.014035069384780751	1.8521195000750255
9464.5	-0.014036522082074183	1.8522641529987711
9465.0	-0.014037974843875733	1.852408812345939
9465.5	-0.014039427670188268	1.8525534781168143
9466.0	-0.01404088056101465	1.8526981503116822
9466.5	-0.014042333516357745	1.852842828930828
9467.0	-0.014043786536220416	1.8529875139745373
9467.5	-0.014045239620605533	1.853132205443095
9468.0	-0.01404669276951596	1.8532769033367864
9468.5	-0.014048145982954556	1.8534216076558971
9469.0	-0.014049599260924195	1.8535663184007123
9469.5	-0.014051052603427738	1.8537110355715172
9470.0	-0.014052506010468051	1.8538557591685971
9470.5	-0.014053959482047998	1.8540004891922377
9471.0	-0.014055413018170449	1.8541452256427242
9471.5	-0.01405686661883827	1.854289968520342
9472.0	-0.014058320284054323	1.8544347178253764
9472.5	-0.014059774013821476	1.854579473558113
9473.0	-0.014061227808142597	1.854724235718837
9473.5	-0.014062681667020552	1.854869004307834
9474.0	-0.014064135590458207	1.8550137793253894
9474.5	-0.014065589578458429	1.8551585607717886
9475.0	-0.014067043631024085	1.8553033486473172
9475.5	-0.01406849774815804	1.8554481429522607
9476.0	-0.014069951929863166	1.8555929436869045
9476.5	-0.01407140617614233	1.8557377508515343
9477.0	-0.014072860486998394	1.8558825644464354
9477.5	-0.01407431486243423	1.8560273844718933
9478.0	-0.014075769302452704	1.8561722109281937
9478.5	-0.01407722380705668	1.8563170438156222
9479.0	-0.014078678376249036	1.8564618831344644
9479.5	-0.01408013301003263	1.8566067288850057
9480.0	-0.014081587708410337	1.856751581067532
9480.5	-0.014083042471385024	1.8568964396823286
9481.0	-0.014084497298959556	1.8570413047296814
9481.5	-0.014085952191136807	1.8571861762098758
9482.0	-0.01408740714791964	1.8573310541231975
9482.5	-0.014088862169310925	1.8574759384699324
9483.0	-0.014090317255313536	1.857620829250366
9483.5	-0.014091772405930339	1.857765726464784
9484.0	-0.0140932276211642	1.8579106301134722
9484.5	-0.014094682901017994	1.8580555401967163
9485.0	-0.014096138245494588	1.8582004567148018
9485.5	-0.01409759365459685	1.8583453796680147
9486.0	-0.014099049128327651	1.8584903090566407
9486.5	-0.014100504666689863	1.8586352448809655
9487.0	-0.014101960269686353	1.858780187141275
9487.5	-0.014103415937319994	1.858925135837855
9488.0	-0.014104871669593653	1.859070090970991
9488.5	-0.014106327466510202	1.859215052540969
9489.0	-0.01410778332807251	1.859360020548075
9489.5	-0.01410923925428345	1.8595049949925946
9490.0	-0.014110695245145891	1.859649975874814
9490.5	-0.014112151300662705	1.8597949631950186
9491.0	-0.014113607420836762	1.8599399569534947
9491.5	-0.014115063605670936	1.860084957150528
9492.0	-0.014116519855168095	1.8602299637864044
9492.5	-0.01411797616933111	1.86037497686141
9493.0	-0.014119432548162857	1.8605199963758305
9493.5	-0.014120888991666206	1.860665022329952
9494.0	-0.014122345499844022	1.8608100547240602
9494.5	-0.014123802072699185	1.8609550935584414
9495.0	-0.014125258710234564	1.8611001388333814
9495.5	-0.014126715412453033	1.8612451905491663
9496.0	-0.01412817217935746	1.861390248706082
9496.5	-0.014129629010950722	1.8615353133044148
9497.0	-0.014131085907235693	1.8616803843444505
9497.5	-0.01413254286821524	1.8618254618264751
9498.0	-0.01413399989389224	1.8619705457507747
9498.5	-0.014135456984269563	1.8621156361176354
9499.0	-0.014136914139350084	1.8622607329273433
9499.5	-0.014138371359136676	1.8624058361801845
9500.0	-0.01413982864363221	1.862550945876445
9500.5	-0.014141285992839562	1.8626960620164112
9501.0	-0.014142743406761606	1.8628411846003692
9501.5	-0.014144200885401213	1.862986313628605
9502.0	-0.014145658428761261	1.8631314491014046
9502.5	-0.014147116036844622	1.8632765910190545
9503.0	-0.014148573709654168	1.8634217393818406
9503.5	-0.014150031447192775	1.8635668941900494
9504.0	-0.014151489249463316	1.863712055443967
9504.5	-0.014152947116468669	1.8638572231438795
9505.0	-0.014154405048211704	1.8640023972900732
9505.5	-0.014155863044695299	1.8641475778828345
9506.0	-0.014157321105922329	1.8642927649224494
9506.5	-0.014158779231895667	1.8644379584092046
9507.0	-0.014160237422618188	1.8645831583433858
9507.5	-0.014161695678092768	1.8647283647252797
9508.0	-0.014163153998322284	1.8648735775551726
9508.5	-0.014164612383309608	1.8650187968333507
9509.0	-0.014166070833057617	1.8651640225601005
9509.5	-0.01416752934756919	1.8653092547357082
9510.0	-0.014168987926847199	1.8654544933604602
9510.5	-0.014170446570894522	1.865599738434643
9511.0	-0.014171905279714035	1.8657449899585428
9511.5	-0.014173364053308612	1.8658902479324462
9512.0	-0.014174822891681132	1.8660355123566394
9512.5	-0.01417628179483447	1.866180783231409
9513.0	-0.014177740762771503	1.8663260605570413
9513.5	-0.014179199795495107	1.866471344333823
9514.0	-0.014180658893008161	1.8666166345620403
9514.5	-0.01418211805531354	1.8667619312419799
9515.0	-0.014183577282414123	1.8669072343739281
9515.5	-0.014185036574312788	1.8670525439581716
9516.0	-0.014186495931012408	1.8671978599949968
9516.5	-0.014187955352515864	1.8673431824846902
9517.0	-0.014189414838826034	1.8674885114275384
9517.5	-0.014190874389945794	1.8676338468238278
9518.0	-0.014192334005878021	1.8677791886738453
9518.5	-0.014193793686625596	1.8679245369778772
9519.0	-0.014195253432191395	1.8680698917362102
9519.5	-0.014196713242578297	1.868215252949131
9520.0	-0.014198173117789181	1.868360620616926
9520.5	-0.014199633057826927	1.868505994739882
9521.0	-0.014201093062694412	1.8686513753182856
9521.5	-0.014202553132394512	1.8687967623524235
9522.0	-0.014204013266930108	1.8689421558425823
9522.5	-0.01420547346630408	1.8690875557890487
9523.0	-0.014206933730519308	1.8692329621921095
9523.5	-0.014208394059578671	1.8693783750520514
9524.0	-0.014209854453485047	1.869523794369161
9524.5	-0.014211314912241315	1.869669220143725
9525.0	-0.014212775435850356	1.8698146523760304
9525.5	-0.014214236024315052	1.8699600910663636
9526.0	-0.01421569667763828	1.8701055362150116
9526.5	-0.01421715739582292	1.8702509878222613
9527.0	-0.014218618178871854	1.8703964458883993
9527.5	-0.014220079026787959	1.8705419104137124
9528.0	-0.01422153993957412	1.8706873813984874
9528.5	-0.014223000917233214	1.8708328588430114
9529.0	-0.014224461959768123	1.870978342747571
9529.5	-0.014225923067181729	1.8711238331124531
9530.0	-0.014227384239476911	1.8712693299379446
9530.5	-0.014228845476656553	1.8714148332243323
9531.0	-0.014230306778723532	1.8715603429719034
9531.5	-0.014231768145680732	1.8717058591809446
9532.0	-0.014233229577531035	1.8718513818517428
9532.5	-0.014234691074277321	1.871996910984585
9533.0	-0.014236152635922475	1.8721424465797583
9533.5	-0.014237614262469377	1.8722879886375492
9534.0	-0.014239075953920904	1.872433537158245
9534.5	-0.014240537710279945	1.8725790921421328
9535.0	-0.014241999531549381	1.8727246535894995
9535.5	-0.014243461417732091	1.8728702215006319
9536.0	-0.01424492336883096	1.8730157958758173
9536.5	-0.014246385384848874	1.8731613767153428
9537.0	-0.014247847465788709	1.8733069640194953
9537.5	-0.014249309611653353	1.8734525577885617
9538.0	-0.014250771822445685	1.8735981580228294
9538.5	-0.014252234098168592	1.8737437647225852
9539.0	-0.014253696438824955	1.8738893778881165
9539.5	-0.01425515884441766	1.8740349975197101
9540.0	-0.014256621314949588	1.8741806236176535
9540.5	-0.014258083850423622	1.8743262561822336
9541.0	-0.014259546450842646	1.8744718952137376
9541.5	-0.014261009116209547	1.8746175407124526
9542.0	-0.014262471846527206	1.8747631926786659
9542.5	-0.014263934641798509	1.8749088511126646
9543.0	-0.01426539750202634	1.8750545160147358
9543.5	-0.014266860427213581	1.8752001873851671
9544.0	-0.014268323417363123	1.8753458652242454
9544.5	-0.014269786472477841	1.8754915495322582
9545.0	-0.014271249592560629	1.8756372403094925
9545.5	-0.014272712777614367	1.8757829375562356
9546.0	-0.01427417602764194	1.875928641272775
9546.5	-0.014275639342646236	1.8760743514593976
9547.0	-0.014277102722630136	1.8762200681163912
9547.5	-0.01427856616759653	1.8763657912440428
9548.0	-0.014280029677548302	1.8765115208426397
9548.5	-0.014281493252488337	1.8766572569124695
9549.0	-0.014282956892419521	1.8768029994538196
9549.5	-0.014284420597344742	1.876948748466977
9550.0	-0.014285884367266884	1.877094503952229
9550.5	-0.014287348202188832	1.8772402659098637
9551.0	-0.014288812102113474	1.877386034340168
9551.5	-0.014290276067043698	1.8775318092434294
9552.0	-0.01429174009698239	1.8776775906199354
9552.5	-0.014293204191932434	1.8778233784699734
9553.0	-0.01429466835189672	1.8779691727938308
9553.5	-0.014296132576878133	1.8781149735917952
9554.0	-0.014297596866879562	1.878260780864154
9554.5	-0.014299061221903893	1.8784065946111947
9555.0	-0.014300525641954014	1.878552414833205
9555.5	-0.01430199012703281	1.878698241530472
9556.0	-0.014303454677143173	1.8788440747032837
9556.5	-0.014304919292287986	1.8789899143519275
9557.0	-0.014306383972470143	1.879135760476691
9557.5	-0.014307848717692527	1.8792816130778616
9558.0	-0.014309313527958027	1.879427472155727
9558.5	-0.014310778403269532	1.8795733377105746
9559.0	-0.01431224334362993	1.8797192097426922
9559.5	-0.01431370834904211	1.8798650882523675
9560.0	-0.014315173419508961	1.8800109732398882
9560.5	-0.014316638555033371	1.8801568647055418
9561.0	-0.01431810375561823	1.880302762649616
9561.5	-0.014319569021266427	1.8804486670723985
9562.0	-0.01432103435198085	1.880594577974177
9562.5	-0.01432249974776439	1.8807404953552391
9563.0	-0.014323965208619933	1.8808864192158725
9563.5	-0.01432543073455037	1.881032349556365
9564.0	-0.014326896325558593	1.8811782863770043
9564.5	-0.014328361981647489	1.8813242296780783
9565.0	-0.01432982770281995	1.8814701794598747
9565.5	-0.014331293489078866	1.8816161357226813
9566.0	-0.014332759340427126	1.8817620984667858
9566.5	-0.01433422525686762	1.8819080676924762
9567.0	-0.014335691238403243	1.8820540434000401
9567.5	-0.01433715728503688	1.8822000255897655
9568.0	-0.014338623396771425	1.8823460142619401
9568.5	-0.014340089573609764	1.882492009416852
9569.0	-0.014341555815554798	1.8826380110547887
9569.5	-0.014343022122609407	1.8827840191760383
9570.0	-0.014344488494776488	1.8829300337808887
9570.5	-0.014345954932058933	1.883076054869628
9571.0	-0.01434742143445963	1.8832220824425436
9571.5	-0.014348888001981473	1.8833681164999239
9572.0	-0.014350354634627353	1.8835141570420566
9572.5	-0.014351821332400162	1.8836602040692298
9573.0	-0.014353288095302792	1.8838062575817314
9573.5	-0.014354754923338136	1.8839523175798494
9574.0	-0.014356221816509085	1.8840983840638719
9574.5	-0.014357688774818533	1.8842444570340868
9575.0	-0.01435915579826937	1.884390536490782
9575.5	-0.01436062288686449	1.884536622434246
9576.0	-0.014362090040606788	1.8846827148647662
9576.5	-0.014363557259499152	1.8848288137826312
9577.0	-0.01436502454354448	1.8849749191881289
9577.5	-0.014366491892745662	1.8851210310815472
9578.0	-0.014367959307105594	1.8852671494631743
9578.5	-0.014369426786627166	1.8854132743332985
9579.0	-0.014370894331313272	1.8855594056922078
9579.5	-0.01437236194116681	1.8857055435401904
9580.0	-0.014373829616190669	1.8858516878775342
9580.5	-0.014375297356387744	1.8859978387045278
9581.0	-0.014376765161760932	1.886143996021459
9581.5	-0.014378233032313123	1.8862901598286161
9582.0	-0.014379700968047216	1.8864363301262874
9582.5	-0.0143811689689661	1.886582506914761
9583.0	-0.014382637035072672	1.8867286901943252
9583.5	-0.014384105166369829	1.8868748799652681
9584.0	-0.014385573362860463	1.887021076227878
9584.5	-0.014387041624547467	1.8871672789824434
9585.0	-0.014388509951433742	1.8873134882292524
9585.5	-0.014389978343522179	1.8874597039685932
9586.0	-0.014391446800815676	1.8876059262007543
9586.5	-0.014392915323317124	1.8877521549260239
9587.0	-0.014394383911029424	1.8878983901446904
9587.5	-0.01439585256395547	1.888044631857042
9588.0	-0.014397321282098155	1.8881908800633673
9588.5	-0.014398790065460377	1.8883371347639546
9589.0	-0.014400258914045033	1.888483395959092
9589.5	-0.01440172782785502	1.8886296636490683
9590.0	-0.014403196806893231	1.8887759378341715
9590.5	-0.014404665851162566	1.8889222185146903
9591.0	-0.014406134960665918	1.8890685056909131
9591.5	-0.014407604135406185	1.8892147993631283
9592.0	-0.014409073375386265	1.8893610995316246
9592.5	-0.014410542680609057	1.88950740619669
9593.0	-0.014412012051077457	1.8896537193586134
9593.5	-0.014413481486794359	1.889800039017683
9594.0	-0.014414950987762663	1.8899463651741875
9594.5	-0.014416420553985265	1.8900926978284154
9595.0	-0.014417890185465064	1.8902390369806552
9595.5	-0.01441935988220496	1.8903853826311956
9596.0	-0.014420829644207846	1.890531734780325
9596.5	-0.014422299471476625	1.8906780934283318
9597.0	-0.014423769364014192	1.890824458575505
9597.5	-0.014425239321823446	1.8909708302221329
9598.0	-0.014426709344907284	1.8911172083685042
9598.5	-0.014428179433268608	1.8912635930149075
9599.0	-0.014429649586910315	1.8914099841616314
9599.5	-0.014431119805835302	1.8915563818089647
9600.0	-0.01443259009004647	1.891702785957196
9600.5	-0.014434060439546719	1.8918491966066138
9601.0	-0.014435530854338944	1.891995613757507
9601.5	-0.014437001334426047	1.8921420374101643
9602.0	-0.01443847187981093	1.8922884675648743
9602.5	-0.014439942490496491	1.892434904221926
9603.0	-0.014441413166485628	1.8925813473816078
9603.5	-0.014442883907781241	1.8927277970442085
9604.0	-0.014444354714386232	1.892874253210017
9604.5	-0.014445825586303498	1.893020715879322
9605.0	-0.014447296523535942	1.8931671850524123
9605.5	-0.014448767526086464	1.8933136607295769
9606.0	-0.014450238593957963	1.8934601429111042
9606.5	-0.014451709727153343	1.8936066315972835
9607.0	-0.0144531809256755	1.8937531267884034
9607.5	-0.014454652189527337	1.8938996284847527
9608.0	-0.014456123518711757	1.8940461366866204
9608.5	-0.01445759491323166	1.8941926513942953
9609.0	-0.014459066373089946	1.8943391726080663
9609.5	-0.014460537898289516	1.8944857003282223
9610.0	-0.014462009488833272	1.8946322345550524
9610.5	-0.014463481144724118	1.8947787752888452
9611.0	-0.014464952865964952	1.8949253225298899
9611.5	-0.01446642465255868	1.8950718762784755
9612.0	-0.0144678965045082	1.8952184365348907
9612.5	-0.014469368421816418	1.895365003299425
9613.0	-0.014470840404486235	1.8955115765723667
9613.5	-0.014472312452520552	1.8956581563540054
9614.0	-0.014473784565922274	1.8958047426446298
9614.5	-0.014475256744694302	1.895951335444529
9615.0	-0.014476728988839538	1.8960979347539921
9615.5	-0.014478201298360886	1.8962445405733082
9616.0	-0.014479673673261249	1.8963911529027662
9616.5	-0.01448114611354353	1.8965377717426553
9617.0	-0.014482618619210633	1.8966843970932645
9617.5	-0.01448409119026546	1.896831028954883
9618.0	-0.014485563826710915	1.8969776673278003
9618.5	-0.014487036528549907	1.897124312212305
9619.0	-0.014488509295785332	1.8972709636086864
9619.5	-0.014489982128420098	1.8974176215172336
9620.0	-0.014491455026457108	1.897564285938236
9620.5	-0.014492927989899266	1.8977109568719825
9621.0	-0.014494401018749476	1.8978576343187625
9621.5	-0.014495874113010643	1.8980043182788653
9622.0	-0.014497347272685673	1.89815100875258
9622.5	-0.014498820497777471	1.8982977057401957
9623.0	-0.01450029378828894	1.8984444092420019
9623.5	-0.014501767144222985	1.8985911192582878
9624.0	-0.014503240565582512	1.8987378357893427
9624.5	-0.014504714052370428	1.898884558835456
9625.0	-0.014506187604589636	1.8990312883969165
9625.5	-0.01450766122224304	1.899178024474014
9626.0	-0.014509134905333548	1.8993247670670377
9626.5	-0.014510608653864065	1.899471516176277
9627.0	-0.014512082467837497	1.8996182718020211
9627.5	-0.014513556347256753	1.8997650339445595
9628.0	-0.014515030292124734	1.8999118026041817
9628.5	-0.014516504302444349	1.900058577781177
9629.0	-0.014517978378218506	1.9002053594758346
9629.5	-0.01451945251945011	1.9003521476884442
9630.0	-0.014520926726142067	1.900498942419295
9630.5	-0.014522400998297283	1.9006457436686768
9631.0	-0.014523875335918668	1.9007925514368786
9631.5	-0.014525349739009126	1.9009393657241902
9632.0	-0.014526824207571567	1.901086186530901
9632.5	-0.014528298741608896	1.9012330138573004
9633.0	-0.01452977334112402	1.901379847703678
9633.5	-0.014531248006119851	1.9015266880703234
9634.0	-0.014532722736599293	1.901673534957526
9634.5	-0.014534197532565253	1.9018203883655753
9635.0	-0.014535672394020639	1.9019672482947612
9635.5	-0.014537147320968362	1.9021141147453728
9636.0	-0.01453862231341133	1.9022609877177001
9636.5	-0.014540097371352447	1.9024078672120326
9637.0	-0.014541572494794628	1.9025547532286597
9637.5	-0.01454304768374078	1.9027016457678714
9638.0	-0.014544522938193806	1.902848544829957
9638.5	-0.01454599825815662	1.9029954504152062
9639.0	-0.014547473643632132	1.9031423625239088
9639.5	-0.014548949094623247	1.9032892811563544
9640.0	-0.014550424611132876	1.9034362063128327
9640.5	-0.014551900193163929	1.9035831379936334
9641.0	-0.014553375840719316	1.9037300761990463
9641.5	-0.014554851553801946	1.9038770209293612
9642.0	-0.01455632733241473	1.9040239721848675
9642.5	-0.014557803176560575	1.9041709299658554
9643.0	-0.014559279086242395	1.9043178942726142
9643.5	-0.014560755061463097	1.9044648651054341
9644.0	-0.014562231102225591	1.9046118424646046
9644.5	-0.014563707208532789	1.9047588263504156
9645.0	-0.0145651833803876	1.904905816763157
9645.5	-0.014566659617792937	1.9050528137031184
9646.0	-0.014568135920751712	1.90519981717059
9646.5	-0.01456961228926683	1.9053468271658613
9647.0	-0.014571088723341206	1.9054938436892226
9647.5	-0.014572565222977752	1.9056408667409634
9648.0	-0.014574041788179379	1.9057878963213737
9648.5	-0.014575518418948998	1.9059349324307435
9649.0	-0.014576995115289518	1.9060819750693627
9649.5	-0.014578471877203856	1.906229024237521
9650.0	-0.014579948704694918	1.9063760799355087
9650.5	-0.01458142559776562	1.9065231421636155
9651.0	-0.014582902556418873	1.9066702109221316
9651.5	-0.014584379580657588	1.9068172862113468
9652.0	-0.014585856670484681	1.9069643680315513
9652.5	-0.01458733382590306	1.907111456383035
9653.0	-0.014588811046915642	1.9072585512660878
9653.5	-0.014590288333525337	1.907405652681
9654.0	-0.014591765685735059	1.9075527606280613
9654.5	-0.01459324310354772	1.907699875107562
9655.0	-0.014594720586966231	1.9078469961197921
9655.5	-0.01459619813599351	1.907994123665042
9656.0	-0.014597675750632469	1.9081412577436014
9656.5	-0.014599153430886018	1.9082883983557606
9657.0	-0.014600631176757075	1.9084355455018096
9657.5	-0.014602108988248553	1.9085826991820387
9658.0	-0.014603586865363364	1.908729859396738
9658.5	-0.014605064808104423	1.9088770261461976
9659.0	-0.014606542816474647	1.9090241994307078
9659.5	-0.014608020890476945	1.9091713792505587
9660.0	-0.014609499030114237	1.9093185656060405
9660.5	-0.014610977235389433	1.9094657584974435
9661.0	-0.014612455506305449	1.9096129579250578
9661.5	-0.014613933842865199	1.909760163889174
9662.0	-0.014615412245071601	1.9099073763900818
