Write outputs from the Runge-Kutta solution for each time step
time[s]	r[rad/s	v[m/s]
108.41	3.64771986975	0.810667526736
108.42	3.64831812748	0.812164583611
108.43	3.64890434767	0.813662442383
108.44	3.64947852693	0.815161088531
108.45	3.65004066199	0.81666050753
108.46	3.65059074969	0.81816068485
108.47	3.651128787	0.819661605956
108.48	3.65165477098	0.821163256308
108.49	3.65216869883	0.822665621363
108.5	3.65267056787	0.824168686573
108.51	3.65316037551	0.825672437386
108.52	3.6536381193	0.827176859247
108.53	3.65410379689	0.828681937596
108.54	3.65455740607	0.830187657871
108.55	3.65499894471	0.831694005504
108.56	3.65542841082	0.833200965927
108.57	3.65584580254	0.834708524566
108.58	3.65625111808	0.836216666845
108.59	3.65664435582	0.837725378185
108.6	3.65702551422	0.839234644005
108.61	3.65739459187	0.840744449721
108.62	3.65775158748	0.842254780746
108.63	3.65809649985	0.843765622491
108.64	3.65842932793	0.845276960365
108.65	3.65875007077	0.846788779774
108.66	3.65905872754	0.848301066123
108.67	3.65935529752	0.849813804816
108.68	3.65963978011	0.851326981254
108.69	3.65991217483	0.852840580837
108.7	3.6601724813	0.854354588963
108.71	3.66042069929	0.85586899103
108.72	3.66065682865	0.857383772434
108.73	3.66088086936	0.858898918571
108.74	3.66109282152	0.860414414835
108.75	3.66129268534	0.861930246621
108.76	3.66148046116	0.863446399321
108.77	3.6616561494	0.86496285833
108.78	3.66181975065	0.866479609038
108.79	3.66197126556	0.867996636841
108.8	3.66211069494	0.86951392713
108.81	3.66223803968	0.871031465299
108.82	3.66235330082	0.87254923674
108.83	3.6624564795	0.874067226848
108.84	3.66254757696	0.875585421017
108.85	3.66262659458	0.877103804643
108.86	3.66269353384	0.878622363122
108.87	3.66274839635	0.88014108185
108.88	3.66279118382	0.881659946226
108.89	3.6628218981	0.88317894165
108.9	3.66284054111	0.884698053523
108.91	3.66284711494	0.886217267248
108.92	3.66284162176	0.887736568229
108.93	3.66282406386	0.889255941872
108.94	3.66279444365	0.890775373586
108.95	3.66275276366	0.892294848781
108.96	3.66269902653	0.89381435287
108.97	3.66263323502	0.895333871268
108.98	3.66255539199	0.896853389394
108.99	3.66246550044	0.898372892666
109.0	3.66236356346	0.89989236651
109.01	3.66224958427	0.901411796351
109.02	3.6621235662	0.902931167618
109.03	3.66198551269	0.904450465745
109.04	3.66183542732	0.905969676168
109.05	3.66167331374	0.907488784326
109.06	3.66149917576	0.909007775662
109.07	3.66131301728	0.910526635624
109.08	3.66111484232	0.912045349664
109.09	3.66090465501	0.913563903235
109.1	3.66068245959	0.915082281799
109.11	3.66044826045	0.916600470818
109.12	3.66020206204	0.918118455761
109.13	3.65994386896	0.919636222102
109.14	3.65967368593	0.921153755318
109.15	3.65939151775	0.922671040891
109.16	3.65909736937	0.924188064311
109.17	3.65879124582	0.925704811069
109.18	3.65847315228	0.927221266665
109.19	3.65814309402	0.928737416602
109.2	3.65780107643	0.93025324639
109.21	3.65744710501	0.931768741544
109.22	3.65708118538	0.933283887585
109.23	3.65670332327	0.934798670041
109.24	3.65631352453	0.936313074445
109.25	3.65591179511	0.937827086337
109.26	3.65549814108	0.939340691263
109.27	3.65507256864	0.940853874776
109.28	3.65463508407	0.942366622435
109.29	3.65418569379	0.943878919807
109.3	3.65372440432	0.945390752465
109.31	3.65325122229	0.94690210599
109.32	3.65276615447	0.948412965969
109.33	3.65226920771	0.949923317998
109.34	3.65176038898	0.95143314768
109.35	3.65123970538	0.952942440625
109.36	3.6507071641	0.954451182451
109.37	3.65016277246	0.955959358784
109.38	3.64960653788	0.957466955259
109.39	3.6490384679	0.958973957519
109.4	3.64845857017	0.960480351214
109.41	3.64786685244	0.961986122004
109.42	3.64726332261	0.963491255557
109.43	3.64664798864	0.964995737549
109.44	3.64602085864	0.966499553667
109.45	3.64538194082	0.968002689606
109.46	3.64473124349	0.969505131069
109.47	3.64406877509	0.971006863769
109.48	3.64339454416	0.972507873431
109.49	3.64270855936	0.974008145785
109.5	3.64201082945	0.975507666574
109.51	3.64130136331	0.977006421549
109.52	3.64058016992	0.978504396474
109.53	3.63984725839	0.98000157712
109.54	3.63910263793	0.981497949269
109.55	3.63834631785	0.982993498715
109.56	3.63757830758	0.984488211259
109.57	3.63679861668	0.985982072717
109.58	3.63600725477	0.987475068913
109.59	3.63520423164	0.988967185683
109.6	3.63438955715	0.990458408874
109.61	3.63356324128	0.991948724343
109.62	3.63272529413	0.993438117959
109.63	3.63187572588	0.994926575604
109.64	3.63101454687	0.996414083171
109.65	3.6301417675	0.997900626562
109.66	3.6292573983	0.999386191694
109.67	3.62836144992	1.0008707645
109.68	3.62745393309	1.00235433091
109.69	3.62653485869	1.00383687688
109.7	3.62560423767	1.00531838838
109.71	3.62466208111	1.00679885138
109.72	3.62370840019	1.00827825187
109.73	3.6227432062	1.00975657587
109.74	3.62176651055	1.01123380937
109.75	3.62077832474	1.01270993841
109.76	3.61977866039	1.01418494904
109.77	3.61876752922	1.01565882731
109.78	3.61774494306	1.01713155928
109.79	3.61671091386	1.01860313104
109.8	3.61566545366	1.02007352869
109.81	3.61460857461	1.02154273833
109.82	3.61354028899	1.0230107461
109.83	3.61246060915	1.02447753811
109.84	3.61136954758	1.02594310054
109.85	3.61026711686	1.02740741955
109.86	3.60915332967	1.02887048131
109.87	3.60802819882	1.03033227202
109.88	3.60689173721	1.0317927779
109.89	3.60574395784	1.03325198516
109.9	3.60458487384	1.03470988006
109.91	3.60341449842	1.03616644884
109.92	3.60223284491	1.03762167777
109.93	3.60103992675	1.03907555315
109.94	3.59983575747	1.04052806127
109.95	3.59862035072	1.04197918845
109.96	3.59739372025	1.04342892103
109.97	3.59615587991	1.04487724534
109.98	3.59490684366	1.04632414777
109.99	3.59364662557	1.04776961469
110.0	3.59237523981	1.04921363249
110.01	3.59109270064	1.0506561876
110.02	3.58979902245	1.05209726643
110.03	3.58849421973	1.05353685545
110.04	3.58717830705	1.05497494111
110.05	3.5858512991	1.0564115099
110.06	3.58451321069	1.05784654831
110.07	3.5831640567	1.05928004286
110.08	3.58180385214	1.06071198008
110.09	3.58043261212	1.06214234652
110.1	3.57905035183	1.06357112875
110.11	3.5776570866	1.06499831335
110.12	3.57625283183	1.06642388693
110.13	3.57483760303	1.06784783611
110.14	3.57341141584	1.06927014753
110.15	3.57197428596	1.07069080784
110.16	3.57052622922	1.07210980372
110.17	3.56906726154	1.07352712187
110.18	3.56759739895	1.074942749
110.19	3.56611665758	1.07635667184
110.2	3.56462505365	1.07776887714
110.21	3.56312260349	1.07917935166
110.22	3.56160932354	1.0805880822
110.23	3.56008523033	1.08199505557
110.24	3.55855034049	1.08340025859
110.25	3.55700467076	1.08480367811
110.26	3.55544823796	1.08620530099
110.27	3.55388105903	1.08760511412
110.28	3.552303151	1.0890031044
110.29	3.55071453101	1.09039925877
110.3	3.54911521629	1.09179356416
110.31	3.54750522417	1.09318600754
110.32	3.54588457208	1.09457657589
110.33	3.54425327756	1.09596525623
